TITLE = "Visualization of Laplacian smoothing"
VARIABLES = "x", "y", "phi", "phi_exact", "error"
ZONE STRANDID=1, SOLUTIONTIME=1, DATAPACKING=BLOCK I=257, J=257
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 0.00390625 
0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 0.0078125 
0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 0.01171875 
0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 0.015625 
0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 0.01953125 
0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 
0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 0.02734375 
0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 
0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 0.03515625 
