TITLE = "Visualization of Laplacian smoothing"
VARIABLES = "x", "y", "phi", "phi_exact", "error"
ZONE STRANDID=64, SOLUTIONTIME=64, DATAPACKING=BLOCK I=9, J=9
0 0 0 0 0 0 0 0 0 
0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 
0.375 0.375 0.375 0.375 0.375 0.375 0.375 0.375 0.375 
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 
0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 
0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 
1 1 1 1 1 1 1 1 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 
0 0 0 0 0 0 0 0 0 
0 0.0219003441112908 0.0363993709435552 0.045256470171872 0.0482231587170197 0.0419359605098651 0.0332202649991698 0.0174943585462818 -4.55331117820521e-20 
0 0.0322190685832533 0.0564800170359333 0.0647561460804431 0.0614609504039961 0.0523743863689122 0.0360986018418515 0.0227949643807178 -6.64566646282019e-19 
0 0.0263563527240156 0.0428664391416275 0.0532782402803438 0.0446738537791088 0.0367570781823689 0.0223710214570429 0.00878721949992227 -2.89157212812643e-18 
0 0.0155473091847676 0.0109464703722819 0.00831872309900717 0.00696449924386399 0.000346976631976319 0.00295057034997402 0.000414959718921343 -7.38380268694326e-18 
0 -0.0155811046319115 -0.031252819451544 -0.0463073544922798 -0.0559678549202272 -0.0557948819468892 -0.0445333469249843 -0.0238401792055615 -1.35158069670843e-17 
0 -0.0423504543283817 -0.0809997872084492 -0.107545756786476 -0.12413642492214 -0.115973180918746 -0.0923390995745962 -0.0483917646303729 -1.87043471819981e-17 
0 -0.0454029441978028 -0.0910245027027511 -0.117409782827067 -0.133427749785769 -0.125249410096022 -0.0976840745511284 -0.0565239402135596 -1.764077314353e-17 
0 -2.83497489981662e-17 -5.23835057024762e-17 -6.84423485212459e-17 -7.40814642090902e-17 -6.84423485212459e-17 -5.23835057024762e-17 -2.83497489981662e-17 -9.07236280198115e-33 
0 0 0 0 0 0 0 0 0 
-0 -0.000142284024382792 -0.000262906595861197 -0.00034350402137396 -0.000371806073504246 -0.00034350402137396 -0.000262906595861197 -0.000142284024382792 -4.55331117820521e-20 
-0 -0.00207666933365299 -0.00383718458631169 -0.00501352326986933 -0.00542659848329099 -0.00501352326986933 -0.00383718458631169 -0.00207666933365299 -6.64566646282019e-19 
-0 -0.00903572154594352 -0.0166958363955369 -0.0218141615020436 -0.0236114782657307 -0.0218141615020436 -0.0166958363955369 -0.00903572154594353 -2.89157212812643e-18 
-0 -0.0230732563716604 -0.0426338186203254 -0.055703768460574 -0.0602933245086187 -0.055703768460574 -0.0426338186203254 -0.0230732563716604 -7.38380268694326e-18 
-0 -0.0422348337900278 -0.0780397969952455 -0.101963908540459 -0.110364939315519 -0.101963908540459 -0.0780397969952456 -0.0422348337900278 -1.35158069670843e-17 
-0 -0.0584482300099826 -0.10799824683547 -0.141106509586802 -0.152732585387238 -0.141106509586802 -0.10799824683547 -0.0584482300099826 -1.87043471819981e-17 
-0 -0.0551247234781502 -0.101857207513615 -0.133082855043017 -0.144047844291205 -0.133082855043017 -0.101857207513615 -0.0551247234781502 -1.764077314353e-17 
-0 -2.83497489981662e-17 -5.23835057024762e-17 -6.84423485212459e-17 -7.40814642090902e-17 -6.84423485212459e-17 -5.23835057024762e-17 -2.83497489981662e-17 -9.07236280198115e-33 
0 0 0 0 0 0 0 0 0 
0 0.0220426281356736 0.0366622775394164 0.0455999741932459 0.0485949647905239 0.0422794645312391 0.033483171595031 0.0176366425706646 0 
0 0.0342957379169063 0.060317201622245 0.0697696693503125 0.066887548887287 0.0573879096387816 0.0399357864281632 0.0248716337143708 0 
0 0.0353920742699591 0.0595622755371644 0.0750924017823874 0.0682853320448394 0.0585712396844125 0.0390668578525798 0.0178229410458658 0 
0 0.038620565556428 0.0535802889926072 0.0640224915595811 0.0672578237524827 0.0560507450925503 0.0455843889702994 0.0234882160905818 0 
0 0.0266537291581163 0.0467869775437016 0.0556565540481787 0.0543970843952922 0.0461690265935694 0.0335064500702613 0.0183946545844663 0 
0 0.0160977756816008 0.0269984596270205 0.0335607528003259 0.0285961604650981 0.0251333286680563 0.0156591472608735 0.0100564653796096 0 
0 0.00972177928034738 0.0108327048108637 0.0156730722159496 0.0106200945054357 0.00783344494699498 0.0041731329624863 0.00139921673540937 0 
0 0 0 0 0 0 0 0 0 
